STATE,EVENT_TYPE,CZ_NAME,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON
ARIZONA,Heavy Rain,MARICOPA,2020-03-13,44.8,-97.09
SOUTH CAROLINA,Thunderstorm Wind,ANDERSON,2020-02-13,44.7938,-87.2515
SOUTH CAROLINA,Thunderstorm Wind,PICKENS,2020-02-13,44.79,-88
NORTH CAROLINA,Tornado,LINCOLN,2020-02-06,44.77,-117.83
NORTH CAROLINA,Flash Flood,MACON,2020-02-06,44.77,-121.25
NORTH CAROLINA,Flood,MACON,2020-02-06,44.7673,-85.5971
GEORGIA,Flash Flood,HABERSHAM,2020-02-06,44.765,-69.7125
TENNESSEE,Tornado,PUTNAM,2020-03-03,44.7646,-121.1022
ARIZONA,Heavy Rain,MARICOPA,2020-03-13,44.7646,-69.7149
CALIFORNIA,Flash Flood,IMPERIAL,2020-03-12,44.75,-119.63
INDIANA,Hail,FRANKLIN,2020-03-20,44.7455,-93.1139
NORTH CAROLINA,Flood,IREDELL,2020-02-06,44.736,-72.1829
INDIANA,Thunderstorm Wind,DEARBORN,2020-03-20,44.72,-74.63
ARIZONA,Flash Flood,MARICOPA,2020-03-13,44.6884,-70.6183
INDIANA,Flash Flood,UNION,2020-03-20,44.6835,-105.3612
INDIANA,Flash Flood,FAYETTE,2020-03-20,44.68,-87.5
NORTH CAROLINA,Flood,GASTON,2020-02-07,44.67,-74.99
FLORIDA,Thunderstorm Wind,ST. JOHNS,2020-02-06,44.66,-71.56
FLORIDA,Thunderstorm Wind,FLAGLER,2020-02-06,44.656,-72.1624
FLORIDA,Thunderstorm Wind,UNION,2020-02-06,44.65,-74.27
FLORIDA,Thunderstorm Wind,DUVAL,2020-02-06,44.65,-103.7
FLORIDA,Thunderstorm Wind,PUTNAM,2020-02-06,44.65,-91.92
FLORIDA,Thunderstorm Wind,BAKER,2020-02-06,44.6422,-70.5877
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.6411,-105.2924
INDIANA,Flash Flood,FRANKLIN,2020-03-20,44.64,-98.69
COLORADO,Avalanche,FLATTOP MOUNTAINS,2020-02-15,44.64,-72.88
MICHIGAN,Lakeshore Flood,MONROE,2020-02-05,44.64,-73.11
MICHIGAN,Winter Weather,HILLSDALE,2020-02-25,44.64,-98.69
MICHIGAN,Winter Weather,BRANCH,2020-02-25,44.63,-98.33
MICHIGAN,Winter Weather,ST. JOSEPH,2020-02-25,44.63,-91.96
OHIO,Winter Weather,VAN WERT,2020-02-26,44.63,-98.33
OHIO,Winter Weather,PAULDING,2020-02-26,44.63,-98.33
ATLANTIC SOUTH,Marine Thunderstorm Wind,ALTAMAHA SD TO FERNANDINA BEACH FL OUT 20NM,2020-02-06,44.63,-98.33
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.6155,-121.13
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.6146,-72.9996
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.6,-73.67
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.58,-73.9
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.5711,-88.0513
ATLANTIC SOUTH,Marine Thunderstorm Wind,ST AUGUSTINE TO FLAGLER BEACH FL OUT 20NM,2020-02-06,44.57,-88.39
ATLANTIC SOUTH,Marine Thunderstorm Wind,ST AUGUSTINE TO FLAGLER BEACH FL OUT 20NM,2020-02-06,44.57,-87.96
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.56,-90.59
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.5438,-88.0116
ATLANTIC SOUTH,Marine Thunderstorm Wind,ALTAMAHA SD GA TO FERNANDINA BEACH FL 20 TO 60NM,2020-02-06,44.5436,-96.937
ATLANTIC SOUTH,Marine Thunderstorm Wind,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,2020-02-06,44.5436,-96.937
ATLANTIC SOUTH,Marine Thunderstorm Wind,ST AUGUSTINE TO FLAGLER BEACH FL OUT 20NM,2020-02-06,44.5436,-96.937
ATLANTIC SOUTH,Marine Thunderstorm Wind,ST AUGUSTINE TO FLAGLER BEACH FL OUT 20NM,2020-02-06,44.54,-96.96
ATLANTIC SOUTH,Marine Thunderstorm Wind,ST AUGUSTINE TO FLAGLER BEACH FL OUT 20NM,2020-02-06,44.54,-96.96
KENTUCKY,Winter Weather,LETCHER,2020-02-28,44.54,-96.96
COLORADO,Winter Weather,CENTRAL COLORADO RIVER BASIN,2020-02-08,44.53,-92.1
COLORADO,Winter Storm,ELKHEAD AND PARK MOUNTAINS,2020-02-15,44.53,-73.24
COLORADO,Winter Weather,UPPER YAMPA RIVER BASIN,2020-02-15,44.5276,-102.43
COLORADO,Winter Weather,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2020-02-15,44.5276,-102.43
UTAH,Winter Weather,LA SAL & ABAJO MOUNTAINS,2020-02-22,44.52,-114.22
UTAH,Winter Weather,TAVAPUTS PLATEAU,2020-02-22,44.52,-108.08
ILLINOIS,Lightning,MCDONOUGH,2020-03-28,44.52,-121.22
COLORADO,Winter Weather,ELKHEAD AND PARK MOUNTAINS,2020-02-23,44.51,-75.62
OHIO,Winter Weather,PUTNAM,2020-02-26,44.51,-88
OHIO,Winter Weather,HENRY,2020-02-25,44.5049,-69.6877
OHIO,Winter Weather,DEFIANCE,2020-02-25,44.4963,-121.2077
OHIO,Winter Weather,WILLIAMS,2020-02-25,44.4951,-86.2321
GEORGIA,Thunderstorm Wind,CAMDEN,2020-02-06,44.4941,-86.2493
GEORGIA,Tornado,WARE,2020-02-06,44.49,-93.27
FLORIDA,Thunderstorm Wind,NASSAU,2020-02-06,44.4723,-88.1238
ARIZONA,Flash Flood,MARICOPA,2020-03-13,44.47,-87.49
OHIO,Thunderstorm Wind,HAMILTON,2020-03-19,44.4643,-87.5041
FLORIDA,Thunderstorm Wind,NASSAU,2020-02-06,44.4643,-87.5041
FLORIDA,Thunderstorm Wind,CLAY,2020-02-06,44.4643,-87.5041
FLORIDA,Thunderstorm Wind,DUVAL,2020-02-06,44.4643,-87.5041
OHIO,Thunderstorm Wind,MONTGOMERY,2020-03-20,44.4643,-87.5041
OHIO,Thunderstorm Wind,CLINTON,2020-03-20,44.46,-103.13
OHIO,Flash Flood,PREBLE,2020-03-20,44.46,-88.44
OHIO,Flash Flood,PREBLE,2020-03-20,44.45,-89.53
OHIO,Flash Flood,PREBLE,2020-03-20,44.44,-92.15
OHIO,Flash Flood,PREBLE,2020-03-20,44.43,-96.7
OHIO,Flash Flood,PREBLE,2020-03-20,44.43,-102.67
FLORIDA,Thunderstorm Wind,DUVAL,2020-02-06,44.4239,-86.1382
FLORIDA,Thunderstorm Wind,DUVAL,2020-02-06,44.42,-86.15
FLORIDA,Thunderstorm Wind,DUVAL,2020-02-06,44.41,-103.51
FLORIDA,Thunderstorm Wind,MARION,2020-02-06,44.41,-103.51
OHIO,Flash Flood,MONTGOMERY,2020-03-20,44.41,-103.51
OHIO,Flash Flood,MONTGOMERY,2020-03-20,44.41,-101.79
OHIO,Flash Flood,MONTGOMERY,2020-03-20,44.4099,-84.37
OHIO,Flash Flood,MONTGOMERY,2020-03-20,44.4092,-85.3993
OHIO,Flash Flood,MONTGOMERY,2020-03-20,44.4079,-106.75
OHIO,Flash Flood,MONTGOMERY,2020-03-20,44.4055,-92.084
OHIO,Flash Flood,CLARK,2020-03-20,44.4,-96.08
KENTUCKY,Winter Weather,HARLAN,2020-02-28,44.4,-101.86
COLORADO,Winter Weather,ELKHEAD AND PARK MOUNTAINS,2020-02-08,44.3966,-103.6739
COLORADO,Winter Weather,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2020-02-08,44.38,-103.73
OHIO,Flash Flood,CLARK,2020-03-20,44.38,-88.75
OHIO,Flash Flood,GREENE,2020-03-20,44.37,-103.77
OHIO,Flash Flood,MADISON,2020-03-20,44.37,-103.77
OHIO,Flash Flood,FRANKLIN,2020-03-20,44.36,-95.85
OHIO,Flash Flood,FAIRFIELD,2020-03-20,44.3585,-106.71
OHIO,Flash Flood,FAIRFIELD,2020-03-20,44.35,-96.14
OHIO,Flash Flood,GREENE,2020-03-20,44.35,-121.3014
MISSOURI,Thunderstorm Wind,DUNKLIN,2020-03-02,44.35,-103.77
IOWA,Tornado,BUCHANAN,2020-03-28,44.34,-75.47
OHIO,Flood,CLARK,2020-03-20,44.34,-102.34
OHIO,Flood,GREENE,2020-03-20,44.34,-89.06
OHIO,Flood,FAIRFIELD,2020-03-21,44.33,-88.16
OHIO,Flood,LICKING,2020-03-21,44.3259,-103.1099
OHIO,Flood,FAYETTE,2020-03-21,44.32,-75.25
OHIO,Flood,LICKING,2020-03-22,44.31,-75.47
OHIO,Thunderstorm Wind,MADISON,2020-03-28,44.31,-101.9
MISSOURI,Hail,ST. CHARLES,2020-03-27,44.3072,-69.7833
ILLINOIS,Hail,MADISON,2020-03-27,44.3,-120.83
MISSOURI,Hail,IRON,2020-03-27,44.3,-72.75
GEORGIA,Flash Flood,ELBERT,2020-02-06,44.2935,-73.9984
COLORADO,Winter Weather,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2020-02-23,44.29,-105.5
COLORADO,Winter Weather,FLATTOP MOUNTAINS,2020-02-23,44.29,-105.34
MICHIGAN,Winter Weather,CASS,2020-02-25,44.2823,-102.4366
MICHIGAN,Winter Weather,BERRIEN,2020-02-25,44.2823,-102.4366
OHIO,Winter Weather,ALLEN,2020-02-26,44.2805,-71.6457
INDIANA,Flash Flood,FAYETTE,2020-03-20,44.28,-71.69
OHIO,Flash Flood,CLARK,2020-03-20,44.2731,-92.9854
OHIO,Flash Flood,PREBLE,2020-03-20,44.2658,-86.335
OHIO,Flash Flood,FRANKLIN,2020-03-20,44.26,-88.86
OHIO,Flash Flood,MONTGOMERY,2020-03-20,44.25,-85.4
OHIO,Flash Flood,FRANKLIN,2020-03-20,44.25,-85.36
MISSOURI,Hail,COLE,2020-03-27,44.24,-75.65
MISSOURI,Hail,CALLAWAY,2020-03-27,44.24,-101.68
MISSOURI,Hail,OSAGE,2020-03-27,44.2328,-103.0402
GEORGIA,Flood,ELBERT,2020-02-07,44.23,-74.47
NORTH CAROLINA,Flash Flood,HENDERSON,2020-02-06,44.23,-101.79
OHIO,Flash Flood,SHELBY,2020-03-28,44.23,-103.04
OHIO,Flood,CHAMPAIGN,2020-03-28,44.2238,-71.2615
OHIO,Flood,HAMILTON,2020-03-20,44.22,-71.81
MISSOURI,Hail,MONTGOMERY,2020-03-27,44.22,-71.79
MISSOURI,Hail,WARREN,2020-03-27,44.22,-105.37
MISSOURI,Hail,LINCOLN,2020-03-27,44.22,-101.67
NORTH CAROLINA,Flash Flood,TRANSYLVANIA,2020-02-06,44.2079,-121.4214
NORTH CAROLINA,Flash Flood,SWAIN,2020-02-06,44.2,-98.22
NORTH CAROLINA,Flood,CLEVELAND,2020-02-06,44.2,-104.04
NORTH CAROLINA,Flash Flood,GASTON,2020-02-06,44.2,-104.03
MARYLAND,Thunderstorm Wind,CARROLL,2020-04-08,44.2,-103.35
MARYLAND,Thunderstorm Wind,BALTIMORE,2020-04-08,44.2,-98.22
ATLANTIC SOUTH,Marine Thunderstorm Wind,SEBASTIAN INLET TO JUPITER INLET 0-20NM,2020-01-04,44.2,-98.22
NEW YORK,Ice Storm,WESTERN CLINTON,2020-01-12,44.2,-98.22
MARYLAND,Coastal Flood,ST. MARY'S,2020-04-30,44.18,-103.34
MARYLAND,Coastal Flood,ANNE ARUNDEL,2020-04-13,44.18,-71.89
MARYLAND,Coastal Flood,ANNE ARUNDEL,2020-04-30,44.18,-103.34
MARYLAND,Coastal Flood,SOUTHEAST HARFORD,2020-04-30,44.1762,-106.5995
MARYLAND,Coastal Flood,SOUTHERN BALTIMORE,2020-04-13,44.17,-96.78
MARYLAND,Coastal Flood,SOUTHERN BALTIMORE,2020-04-30,44.17,-96.78
VERMONT,Ice Storm,GRAND ISLE,2020-01-12,44.17,-71.93
NEW YORK,Ice Storm,NORTHERN FRANKLIN,2020-01-12,44.17,-96.78
NEW YORK,Ice Storm,NORTHERN ST. LAWRENCE,2020-01-12,44.1617,-83.884
NEW YORK,Winter Weather,EASTERN CLINTON,2020-01-12,44.1609,-84.1689
NORTH CAROLINA,Flash Flood,MCDOWELL,2020-02-06,44.16,-75.04
NORTH CAROLINA,Flood,MCDOWELL,2020-02-06,44.1554,-84.1806
ATLANTIC SOUTH,Marine Thunderstorm Wind,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,2020-01-04,44.15,-103.31
ATLANTIC SOUTH,Marine Thunderstorm Wind,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,2020-01-04,44.15,-103.2293
NORTH CAROLINA,Flood,SURRY,2020-02-06,44.15,-103.2495
NORTH CAROLINA,Heavy Rain,CASWELL,2020-02-05,44.1402,-83.5617
CALIFORNIA,High Wind,SANTA BARBARA COUNTY MOUNTAINS,2020-04-21,44.1379,-103.23
CALIFORNIA,High Wind,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE,2020-04-22,44.13,-91.72
NORTH CAROLINA,Thunderstorm Wind,CABARRUS,2020-02-06,44.13,-92.25
NORTH CAROLINA,Flash Flood,CALDWELL,2020-02-06,44.13,-88.16
NORTH CAROLINA,Flash Flood,ALEXANDER,2020-02-06,44.127,-103.217
NORTH CAROLINA,Flood,CATAWBA,2020-02-06,44.1262,-103.1921
GEORGIA,Flash Flood,RABUN,2020-02-06,44.12,-104.2
NORTH CAROLINA,Flood,POLK,2020-02-06,44.1134,-104.6223
NORTH CAROLINA,Thunderstorm Wind,POLK,2020-02-06,44.1,-104.86
NORTH CAROLINA,Thunderstorm Wind,LINCOLN,2020-02-06,44.1,-72.73
WEST VIRGINIA,Thunderstorm Wind,HARDY,2020-04-07,44.1,-87.63
CALIFORNIA,Winter Storm,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE,2020-03-16,44.0901,-73.453
CALIFORNIA,Winter Storm,VENTURA COUNTY MOUNTAINS,2020-03-16,44.09,-115.95
CALIFORNIA,High Wind,SANTA BARBARA COUNTY SOUTH COAST,2020-04-21,44.0832,-112.23
CALIFORNIA,High Wind,VENTURA COUNTY MOUNTAINS,2020-04-22,44.07,-103.13
VIRGINIA,Thunderstorm Wind,KING GEORGE,2020-04-07,44.07,-87.63
VIRGINIA,Thunderstorm Wind,FREDERICK,2020-04-08,44.06,-95.71
VIRGINIA,Thunderstorm Wind,FREDERICK,2020-04-08,44.059,-91.6553
VIRGINIA,Thunderstorm Wind,FREDERICK,2020-04-08,44.0533,-103.2146
VIRGINIA,Thunderstorm Wind,LOUDOUN,2020-04-08,44.05,-96.64
VIRGINIA,Thunderstorm Wind,LOUDOUN,2020-04-08,44.05,-103.05
VIRGINIA,Thunderstorm Wind,NELSON,2020-04-08,44.04,-72.06
VIRGINIA,Thunderstorm Wind,FAIRFAX,2020-04-08,44.0393,-121.3427
VIRGINIA,Hail,AUGUSTA,2020-04-07,44.03,-102.71
GEORGIA,Flood,RABUN,2020-02-06,44.03,-101.88
GEORGIA,Flood,FRANKLIN,2020-02-06,44.0265,-90.0727
VIRGINIA,Thunderstorm Wind,AUGUSTA,2020-04-08,44.02,-72.83
VIRGINIA,Thunderstorm Wind,NELSON,2020-04-08,44.0109,-102.8231
VIRGINIA,Thunderstorm Wind,ALBEMARLE,2020-04-08,44.01,-103.68
VIRGINIA,Thunderstorm Wind,FAIRFAX,2020-04-08,44.0042,-71.122
VIRGINIA,Thunderstorm Wind,ARLINGTON,2020-04-08,43.9963,-84.1655
VIRGINIA,Thunderstorm Wind,HIGHLAND,2020-04-08,43.9872,-84.4991
VIRGINIA,Thunderstorm Wind,AUGUSTA,2020-04-08,43.9866,-101.9558
VIRGINIA,Hail,AUGUSTA,2020-04-07,43.98,-103.17
WEST VIRGINIA,Winter Weather,WESTERN PENDLETON,2020-04-10,43.98,-88.57
VIRGINIA,Winter Weather,CENTRAL VIRGINIA BLUE RIDGE,2020-04-14,43.97,-74.17
MARYLAND,Thunderstorm Wind,CHARLES,2020-04-07,43.9694,-71.6876
MARYLAND,Thunderstorm Wind,ST. MARY'S,2020-04-07,43.9655,-95.4624
MARYLAND,Hail,HARFORD,2020-04-07,43.96,-96.72
MARYLAND,Thunderstorm Wind,WASHINGTON,2020-04-08,43.9323,-112.838
MARYLAND,Thunderstorm Wind,FREDERICK,2020-04-08,43.93,-98.12
WEST VIRGINIA,Thunderstorm Wind,JEFFERSON,2020-04-07,43.93,-98.12
WEST VIRGINIA,Thunderstorm Wind,HARDY,2020-04-07,43.93,-98.12
WEST VIRGINIA,Thunderstorm Wind,HARDY,2020-04-07,43.93,-98.12
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.93,-98.12
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.92,-112.2
MARYLAND,Flood,BALTIMORE,2020-04-13,43.9134,-103.6357
MARYLAND,Flood,BALTIMORE,2020-04-13,43.9107,-121.3574
MARYLAND,Flood,HOWARD,2020-04-13,43.9,-73.75
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-09,43.9,-90.61
VIRGINIA,Frost/Freeze,AUGUSTA,2020-04-10,43.8899,-90.8431
VIRGINIA,Frost/Freeze,ROCKINGHAM,2020-04-10,43.886,-85.7686
VIRGINIA,Frost/Freeze,NORTHERN VIRGINIA BLUE RIDGE,2020-04-10,43.8834,-111.3623
VIRGINIA,Frost/Freeze,SHENANDOAH,2020-04-10,43.88,-91.23
VIRGINIA,Frost/Freeze,MADISON,2020-04-10,43.88,-102.45
VIRGINIA,Frost/Freeze,GREENE,2020-04-10,43.88,-84.49
VIRGINIA,Frost/Freeze,NELSON,2020-04-10,43.8751,-87.738
VIRGINIA,Frost/Freeze,ORANGE,2020-04-10,43.8721,-103.58
VIRGINIA,Frost/Freeze,NORTHERN VIRGINIA BLUE RIDGE,2020-04-15,43.8721,-112.53
VIRGINIA,Frost/Freeze,AUGUSTA,2020-04-16,43.86,-104.2
VIRGINIA,Frost/Freeze,AUGUSTA,2020-04-16,43.86,-85
MARYLAND,Thunderstorm Wind,FREDERICK,2020-04-09,43.851,-98.0918
MARYLAND,Thunderstorm Wind,FREDERICK,2020-04-09,43.851,-98.0918
MARYLAND,Thunderstorm Wind,CARROLL,2020-04-09,43.851,-98.0918
MARYLAND,Thunderstorm Wind,CARROLL,2020-04-09,43.851,-98.0918
MARYLAND,Thunderstorm Wind,HARFORD,2020-04-09,43.851,-98.0918
MARYLAND,Thunderstorm Wind,HARFORD,2020-04-09,43.8506,-97.9673
WEST VIRGINIA,Thunderstorm Wind,BERKELEY,2020-04-13,43.8506,-97.9673
WEST VIRGINIA,Thunderstorm Wind,BERKELEY,2020-04-13,43.8506,-97.9673
WEST VIRGINIA,Thunderstorm Wind,BERKELEY,2020-04-13,43.8506,-97.9673
WEST VIRGINIA,Thunderstorm Wind,JEFFERSON,2020-04-13,43.8506,-97.9673
VIRGINIA,Thunderstorm Wind,LOUDOUN,2020-04-13,43.848,-95.346
VIRGINIA,Hail,FAIRFAX,2020-04-13,43.848,-95.346
MARYLAND,Thunderstorm Wind,FREDERICK,2020-04-13,43.8479,-95.0835
MARYLAND,Thunderstorm Wind,PRINCE GEORGE'S,2020-04-13,43.8479,-95.0835
MARYLAND,Thunderstorm Wind,ANNE ARUNDEL,2020-04-13,43.8402,-112.4158
MARYLAND,Thunderstorm Wind,ANNE ARUNDEL,2020-04-13,43.84,-73.43
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.84,-103.3104
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.8398,-98.3253
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.8385,-75.3967
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.83,-98.5
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.83,-91.12
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.83,-101.9803
MARYLAND,Hail,MONTGOMERY,2020-04-13,43.83,-112.43
MARYLAND,Hail,BALTIMORE,2020-04-13,43.83,-101.8198
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.8201,-102.573
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.82,-96.74
MARYLAND,Thunderstorm Wind,HOWARD,2020-04-13,43.82,-96.74
VIRGINIA,Frost/Freeze,AUGUSTA,2020-04-10,43.82,-84.41
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC KEY BRIDGE TO INDIAN HD MD,2020-04-09,43.82,-96.74
VIRGINIA,Frost/Freeze,PRINCE WILLIAM,2020-04-16,43.8113,-84.3697
VIRGINIA,Frost/Freeze,STAFFORD,2020-04-16,43.81,-90.81
VIRGINIA,Frost/Freeze,SPOTSYLVANIA,2020-04-16,43.808,-91.2575
VIRGINIA,Frost/Freeze,NORTHERN FAUQUIER,2020-04-16,43.8,-91.25
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC KEY BRIDGE TO INDIAN HD MD,2020-04-09,43.7988,-84.3739
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC KEY BRIDGE TO INDIAN HD MD,2020-04-09,43.79,-72.68
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC KEY BRIDGE TO INDIAN HD MD,2020-04-09,43.79,-75.49
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-04-09,43.79,-93.51
VIRGINIA,Frost/Freeze,FAIRFAX,2020-04-16,43.78,-87.85
WEST VIRGINIA,Frost/Freeze,MORGAN,2020-04-16,43.78,-84.33
WEST VIRGINIA,Frost/Freeze,BERKELEY,2020-04-16,43.78,-112.7595
WEST VIRGINIA,Frost/Freeze,WESTERN MINERAL,2020-04-22,43.7587,-104.2
WEST VIRGINIA,Frost/Freeze,WESTERN PENDLETON,2020-04-22,43.7547,-84.9127
MARYLAND,Dense Fog,NORTHERN BALTIMORE,2020-04-25,43.7515,-87.7026
MARYLAND,High Wind,CALVERT,2020-04-13,43.75,-87.692
MARYLAND,High Wind,PRINCE GEORGES,2020-04-13,43.75,-87.74
MARYLAND,High Wind,ANNE ARUNDEL,2020-04-13,43.75,-87.692
MARYLAND,High Wind,CHARLES,2020-04-13,43.75,-87.692
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY POOLES IS TO SANDY PT MD,2020-04-09,43.75,-71.4
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY POOLES IS TO SANDY PT MD,2020-04-09,43.7491,-71.6868
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,2020-04-09,43.74,-74.84
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,2020-04-09,43.74,-93.54
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,2020-04-09,43.7365,-121.702
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY N OF POOLES IS MD,2020-04-09,43.7334,-112.1377
OHIO,Flood,OTTAWA,2020-04-06,43.73,-103.99
WEST VIRGINIA,Frost/Freeze,JEFFERSON,2020-04-16,43.72,-76.09
MARYLAND,Frost/Freeze,WASHINGTON,2020-04-18,43.72,-101.98
VIRGINIA,Frost/Freeze,AUGUSTA,2020-04-18,43.72,-112.13
MARYLAND,Thunderstorm Wind,ANNE ARUNDEL,2020-04-13,43.7109,-121.5366
MARYLAND,Thunderstorm Wind,ANNE ARUNDEL,2020-04-13,43.71,-74.97
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-04-09,43.71,-102.13
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-04-09,43.7099,-92.536
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY N BEACH TO DRUM PT MD,2020-04-09,43.7,-112.06
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,2020-04-09,43.6922,-84.8926
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC COBB IS MD TO SMITH PT VA,2020-04-09,43.69,-96.76
MARYLAND,Thunderstorm Wind,BALTIMORE,2020-04-13,43.69,-96.76
GEORGIA,Winter Weather,PAULDING,2020-02-08,43.69,-96.76
ATLANTIC NORTH,Marine Thunderstorm Wind,PATAPSCO RIVER INCLUDING BALTIMORE HARBOR,2020-04-09,43.6898,-112.0059
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY POOLES IS TO SANDY PT MD,2020-04-09,43.6845,-111.92
MARYLAND,Thunderstorm Wind,BALTIMORE,2020-04-13,43.6834,-111.9645
MARYLAND,Thunderstorm Wind,MONTGOMERY,2020-04-13,43.6802,-111.9059
MARYLAND,Thunderstorm Wind,ANNE ARUNDEL,2020-04-13,43.68,-84.36
MARYLAND,Thunderstorm Wind,PRINCE GEORGE'S,2020-04-13,43.6787,-113
DISTRICT OF COLUMBIA,Thunderstorm Wind,DISTRICT OF COLUMBIA,2020-04-08,43.6734,-103.2655
VIRGINIA,Frost/Freeze,ROCKINGHAM,2020-04-18,43.6733,-112.0047
VIRGINIA,Frost/Freeze,SHENANDOAH,2020-04-18,43.67,-111.92
VIRGINIA,Frost/Freeze,FREDERICK,2020-04-18,43.66,-116.68
VIRGINIA,Flood,ROCKINGHAM,2020-04-30,43.6501,-93.0624
VIRGINIA,Flood,SHENANDOAH,2020-04-30,43.65,-71.5
VIRGINIA,Flood,AUGUSTA,2020-04-30,43.6488,-104.754
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-04-09,43.6488,-104.754
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-04-09,43.64,-93.62
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-04-09,43.63,-121.53
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,2020-04-09,43.63,-113.14
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,2020-04-09,43.63,-111.78
VIRGINIA,Frost/Freeze,ROCKINGHAM,2020-04-16,43.62,-116.35
VIRGINIA,Frost/Freeze,PAGE,2020-04-16,43.62,-116.94
VIRGINIA,Frost/Freeze,SHENANDOAH,2020-04-16,43.62,-101.93
VIRGINIA,Frost/Freeze,FREDERICK,2020-04-16,43.62,-111.76
VIRGINIA,Frost/Freeze,WARREN,2020-04-16,43.62,-84.23
